# The following table is formatted as tab separated values. 
#GeneId	GeneName	BioType	Bases affected (DOWNSTREAM)	Total score (DOWNSTREAM)	Length (DOWNSTREAM)	Bases affected (EXON)	Total score (EXON)	Length (EXON)	Bases affected (GENE)	Total score (GENE)	Length (GENE)	Bases affected (INTRON)	Total score (INTRON)	Length (INTRON)	Bases affected (SPLICE_SITE_DONOR)	Total score (SPLICE_SITE_DONOR)	Length (SPLICE_SITE_DONOR)	Bases affected (UPSTREAM)	Total score (UPSTREAM)	Length (UPSTREAM)	Count (DOWNSTREAM)	Count (INTRON)	Count (NON_SYNONYMOUS_CODING)	Count (SPLICE_SITE_DONOR)	Count (START_LOST)	Count (STOP_GAINED)	Count (STOP_LOST)	Count (SYNONYMOUS_CODING)	Count (SYNONYMOUS_START)	Count (SYNONYMOUS_STOP)	Count (UPSTREAM)
PST130_07245	PST130_07245	mRNA	0	0	84	0	0	315	0	0	315	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0
PST130_07246	PST130_07246	mRNA	0	0	5000	8	0	942	0	0	1277	0	0	335	0	0	6	2	0	1185	0	0	1	0	0	0	0	7	0	0	2
PST130_07247	PST130_07247	mRNA	10	0	3871	0	0	2367	0	0	2367	0	0	0	0	0	0	0	0	1516	10	0	0	0	0	0	0	0	0	0	0
PST130_07248	PST130_07248	mRNA	0	0	15	2	0	852	0	0	1112	0	0	260	0	0	8	8	0	5000	0	0	1	0	0	0	0	1	0	0	8
PST130_07249	PST130_07249	mRNA	0	0	384	0	0	990	0	0	1769	0	0	779	0	0	18	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_07250	PST130_07250	mRNA	0	0	2519	0	0	933	0	0	1801	0	0	868	0	0	10	0	0	3165	0	0	0	0	0	0	0	0	0	0	0
PST130_07251	PST130_07251	mRNA	0	0	382	0	0	201	0	0	785	0	0	584	0	0	4	0	0	346	0	0	0	0	0	0	0	0	0	0	0
PST130_07252	PST130_07252	mRNA	2	0	4463	0	0	2448	0	0	2690	0	0	242	0	0	6	0	0	1536	2	0	0	0	0	0	0	0	0	0	0
PST130_07253	PST130_07253	mRNA	0	0	408	2	0	759	0	0	1338	0	0	579	0	0	6	0	0	5000	0	0	0	0	0	0	0	2	0	0	0
PST130_07254	PST130_07254	mRNA	0	0	8	4	0	603	4	0	860	0	0	257	0	0	6	0	0	411	0	0	4	0	0	0	0	0	0	0	0
PST130_07255	PST130_07255	mRNA	1	0	5000	0	0	207	0	0	588	0	0	381	0	0	6	0	0	1425	1	0	0	0	0	0	0	0	0	0	0
PST130_07256	PST130_07256	mRNA	0	0	2628	1	0	6309	0	0	7550	0	0	1241	0	0	18	0	0	53	0	0	1	0	0	0	0	0	0	0	0
PST130_07257	PST130_07257	mRNA	0	0	6	11	0	2595	11	0	2879	0	0	284	0	0	6	0	0	39	0	0	7	0	0	0	0	4	0	0	0
PST130_07258	PST130_07258	mRNA	0	0	742	6	0	1173	0	0	1515	0	0	342	0	0	8	0	0	2348	0	0	2	0	0	0	0	4	0	0	0
PST130_07259	PST130_07259	mRNA	6	0	3710	0	0	504	0	0	640	0	0	136	0	0	4	0	0	255	6	0	0	0	0	0	0	0	0	0	0
PST130_07260	PST130_07260	mRNA	0	0	305	0	0	585	0	0	759	0	0	174	0	0	4	0	0	1485	0	0	0	0	0	0	0	0	0	0	0
PST130_07261	PST130_07261	mRNA	0	0	3150	0	0	489	0	0	494	0	0	5	0	0	2	0	0	4292	0	0	0	0	0	0	0	0	0	0	0
PST130_07262	PST130_07262	mRNA	0	0	52	14	0	1872	0	0	2263	0	0	391	0	0	12	0	0	5000	0	0	2	0	0	0	0	12	0	0	0
PST130_07263	PST130_07263	mRNA	0	0	2590	0	0	453	0	0	486	0	0	33	0	0	2	14	0	4860	0	0	0	0	0	0	0	0	0	0	14
PST130_07264	PST130_07264	mRNA	0	0	13	0	0	411	0	0	411	0	0	0	0	0	0	0	0	1807	0	0	0	0	0	0	0	0	0	0	0
PST130_07265	PST130_07265	mRNA	0	0	4079	0	0	1131	0	0	1380	0	0	249	0	0	6	0	0	1879	0	0	0	0	0	0	0	0	0	0	0
PST130_07266	PST130_07266	mRNA	0	0	584	0	0	342	0	0	841	0	0	499	0	0	8	0	0	1317	0	0	0	0	0	0	0	0	0	0	0
PST130_07267	PST130_07267	mRNA	0	0	2147	0	0	384	0	0	514	0	0	130	0	0	4	0	0	81	0	0	0	0	0	0	0	0	0	0	0
PST130_07268	PST130_07268	mRNA	0	0	1843	0	0	207	0	0	317	0	0	110	0	0	2	0	0	2533	0	0	0	0	0	0	0	0	0	0	0
PST130_07269	PST130_07269	mRNA	0	0	3736	0	0	321	0	0	321	0	0	0	0	0	0	0	0	636	0	0	0	0	0	0	0	0	0	0	0
PST130_07270	PST130_07270	mRNA	0	0	887	2	0	540	2	0	674	0	0	134	0	0	2	0	0	1654	0	0	0	0	0	0	0	2	0	0	0
PST130_07271	PST130_07271	mRNA	0	0	2041	0	0	987	0	0	1071	0	0	84	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_07272	PST130_07272	mRNA	0	0	41	0	0	651	0	0	845	0	0	194	0	0	6	0	0	162	0	0	0	0	0	0	0	0	0	0	0
PST130_07273	PST130_07273	mRNA	0	0	29	4	0	924	4	0	2136	0	0	1212	0	0	16	0	0	757	0	0	1	0	0	0	0	3	0	0	0
PST130_07274	PST130_07274	mRNA	0	0	1627	2	0	705	2	0	765	0	0	60	0	0	2	0	0	313	0	0	2	0	0	0	0	0	0	0	0
PST130_07275	PST130_07275	mRNA	0	0	1207	0	0	1083	0	0	1083	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0
PST130_07276	PST130_07276	mRNA	0	0	869	0	0	1038	0	0	1794	0	0	756	0	0	16	0	0	125	0	0	0	0	0	0	0	0	0	0	0
PST130_07277	PST130_07277	mRNA	0	0	5000	3	0	3018	0	0	3622	0	0	604	0	0	18	0	0	402	0	0	1	0	0	0	0	2	0	0	0
PST130_07278	PST130_07278	mRNA	0	0	5000	2	0	2217	0	0	2943	0	0	726	0	0	20	2	0	5000	0	0	2	0	0	0	0	0	0	0	2
PST130_07279	PST130_07279	mRNA	2	0	5000	0	0	2193	0	0	2905	0	0	712	0	0	20	1	0	4952	2	0	0	0	0	0	0	0	0	0	1
PST130_07280	PST130_07280	mRNA	0	0	2972	0	0	2157	0	0	2714	0	0	557	0	0	10	2	0	5000	0	0	0	0	0	0	0	0	0	0	2
PST130_07281	PST130_07281	mRNA	0	0	330	0	0	129	0	0	407	0	0	278	0	0	4	0	0	221	0	0	0	0	0	0	0	0	0	0	0
PST130_07282	PST130_07282	mRNA	0	0	94	7	0	1902	0	0	1955	0	0	53	0	0	2	0	0	1089	0	0	4	0	0	0	0	3	0	0	0
PST130_07283	PST130_07283	mRNA	0	0	202	0	0	183	0	0	251	0	0	68	0	0	2	7	0	2685	0	0	0	0	0	0	0	0	0	0	7
PST130_07285	PST130_07285	mRNA	0	0	70	0	0	480	0	0	480	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0
PST130_07286	PST130_07286	mRNA	0	0	5000	0	0	411	0	0	535	0	0	124	0	0	4	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_07287	PST130_07287	mRNA	0	0	5000	0	0	1506	0	0	1910	0	0	404	0	0	4	3	0	2721	0	0	0	0	0	0	0	0	0	0	3
PST130_07288	PST130_07288	mRNA	0	0	144	3	0	855	0	0	1307	0	0	452	0	0	10	0	0	5000	0	0	2	0	0	0	0	1	0	0	0
PST130_07289	PST130_07289	mRNA	0	0	193	0	0	630	0	0	679	0	0	49	0	0	2	0	0	30	0	0	0	0	0	0	0	0	0	0	0
PST130_07290	PST130_07290	mRNA	0	0	2321	0	0	507	0	0	613	0	0	106	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_07291	PST130_07291	mRNA	0	0	22	0	0	828	0	0	828	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_07292	PST130_07292	mRNA	0	0	5000	0	0	2115	0	0	2235	0	0	120	0	0	4	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_07293	PST130_07293	mRNA	0	0	5000	0	0	1626	0	0	2293	0	0	667	0	0	14	0	0	1799	0	0	0	0	0	0	0	0	0	0	0
PST130_07294	PST130_07294	mRNA	0	0	5000	0	0	3417	0	0	4059	0	0	642	0	0	14	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_07295	PST130_07295	mRNA	0	0	97	0	0	1110	0	0	1184	0	0	74	0	0	2	0	0	77	0	0	0	0	0	0	0	0	0	0	0
PST130_07296	PST130_07296	mRNA	0	0	146	1	0	1788	1	0	2562	0	0	774	0	0	24	0	0	1	0	0	0	0	0	0	0	1	0	0	0
PST130_07297	PST130_07297	mRNA	0	0	252	0	0	609	0	0	609	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0
PST130_07298	PST130_07298	mRNA	3	0	5000	0	0	243	0	0	386	0	0	143	0	0	4	0	0	1642	3	0	0	0	0	0	0	0	0	0	0
PST130_07299	PST130_07299	mRNA	0	0	2924	3	0	1155	0	0	1853	0	0	698	0	0	12	0	0	5000	0	0	2	0	0	1	0	0	0	0	0
PST130_07300	PST130_07300	mRNA	0	0	5000	0	0	405	0	0	799	0	0	394	0	0	8	3	0	5000	0	0	0	0	0	0	0	0	0	0	3
PST130_07301	PST130_07301	mRNA	0	0	1089	4	0	3663	4	0	4344	0	0	681	0	0	18	0	0	5000	0	0	3	0	0	0	0	1	0	0	0
PST130_07302	PST130_07302	mRNA	0	0	200	0	0	483	0	0	532	0	0	49	0	0	2	0	0	219	0	0	0	0	0	0	0	0	0	0	0
PST130_07303	PST130_07303	mRNA	0	0	2093	0	0	1743	0	0	1955	0	0	212	0	0	6	0	0	1472	0	0	0	0	0	0	0	0	0	0	0
PST130_07304	PST130_07304	mRNA	0	0	3933	0	0	408	0	0	644	0	0	236	0	0	6	0	0	943	0	0	0	0	0	0	0	0	0	0	0
PST130_07305	PST130_07305	mRNA	0	0	77	0	0	336	0	0	447	0	0	111	0	0	2	0	0	495	0	0	0	0	0	0	0	0	0	0	0
PST130_07306	PST130_07306	mRNA	0	0	12	1	0	528	1	0	754	0	0	226	0	0	8	0	0	107	0	0	0	0	0	0	0	1	0	0	0
PST130_07307	PST130_07307	mRNA	0	0	4997	0	0	207	0	0	378	0	0	171	0	0	4	0	0	1145	0	0	0	0	0	0	0	0	0	0	0
PST130_07308	PST130_07308	mRNA	0	0	35	0	0	519	0	0	519	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_07309	PST130_07309	mRNA	0	0	125	0	0	729	0	0	991	0	0	262	0	0	6	0	0	66	0	0	0	0	0	0	0	0	0	0	0
PST130_07310	PST130_07310	mRNA	0	0	1560	0	0	603	0	0	1308	0	0	705	0	0	6	0	0	1668	0	0	0	0	0	0	0	0	0	0	0
PST130_07311	PST130_07311	mRNA	0	0	5000	3	0	2529	0	0	3086	0	0	557	0	0	12	0	0	595	0	0	2	0	0	0	0	1	0	0	0
PST130_07312	PST130_07312	mRNA	2	0	5000	0	0	399	0	0	399	0	0	0	0	0	0	0	0	4006	2	0	0	0	0	0	0	0	0	0	0
PST130_07313	PST130_07313	mRNA	0	0	5000	0	0	1236	0	0	1579	0	0	343	0	0	8	3	0	4809	0	0	0	0	0	0	0	0	0	0	3
PST130_07314	PST130_07314	mRNA	0	0	1781	0	0	369	0	0	397	0	0	28	0	0	2	0	0	3008	0	0	0	0	0	0	0	0	0	0	0
PST130_07315	PST130_07315	mRNA	0	0	2296	0	0	678	0	0	740	0	0	62	0	0	2	0	0	2150	0	0	0	0	0	0	0	0	0	0	0
PST130_07316	PST130_07316	mRNA	0	0	228	2	0	795	2	0	1477	0	0	682	0	0	16	0	0	808	0	0	2	0	0	0	0	0	0	0	0
PST130_07317	PST130_07317	mRNA	0	0	2902	0	0	324	0	0	390	0	0	66	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_07318	PST130_07318	mRNA	0	0	5000	0	0	1164	0	0	1267	0	0	103	0	0	4	0	0	3749	0	0	0	0	0	0	0	0	0	0	0
PST130_07319	PST130_07319	mRNA	0	0	1118	0	0	324	0	0	421	0	0	97	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_07320	PST130_07320	mRNA	0	0	5000	0	0	918	0	0	1006	0	0	88	0	0	4	0	0	2262	0	0	0	0	0	0	0	0	0	0	0
PST130_07321	PST130_07321	mRNA	3	0	4270	0	0	720	0	0	1218	0	0	498	0	0	6	0	0	711	3	0	0	0	0	0	0	0	0	0	0
PST130_07322	PST130_07322	mRNA	0	0	984	3	0	1833	0	0	2072	0	0	239	0	0	4	0	0	3143	0	0	0	0	0	0	0	3	0	0	0
PST130_07323	PST130_07323	mRNA	0	0	913	1	0	408	1	0	578	0	0	170	0	0	4	0	0	843	0	0	0	0	0	0	0	1	0	0	0
PST130_07324	PST130_07324	mRNA	0	0	3100	3	0	1122	0	0	1189	0	0	67	0	0	2	0	0	5000	0	0	3	0	0	0	0	0	0	0	0
PST130_07325	PST130_07325	mRNA	0	0	2403	0	0	1032	0	0	1364	0	0	332	0	0	8	3	0	5000	0	0	0	0	0	0	0	0	0	0	3
PST130_07326	PST130_07326	mRNA	0	0	23	0	0	657	0	0	807	0	0	150	0	0	4	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_07327	PST130_07327	mRNA	0	0	1256	0	0	234	0	0	442	0	0	208	0	0	2	0	0	2353	0	0	0	0	0	0	0	0	0	0	0
PST130_07328	PST130_07328	mRNA	0	0	19	0	0	1413	0	0	1706	0	0	293	0	0	8	0	0	197	0	0	0	0	0	0	0	0	0	0	0
PST130_07329	PST130_07329	mRNA	0	0	2154	0	0	588	0	0	754	0	0	166	0	0	2	0	0	54	0	0	0	0	0	0	0	0	0	0	0
PST130_07330	PST130_07330	mRNA	0	0	2175	0	0	309	0	0	420	0	0	111	0	0	4	0	0	367	0	0	0	0	0	0	0	0	0	0	0
PST130_07331	PST130_07331	mRNA	0	0	702	0	0	408	0	0	486	0	0	78	0	0	2	0	0	195	0	0	0	0	0	0	0	0	0	0	0
PST130_07332	PST130_07332	mRNA	0	0	330	0	0	279	0	0	354	0	0	75	0	0	2	0	0	699	0	0	0	0	0	0	0	0	0	0	0
PST130_07333	PST130_07333	mRNA	0	0	4701	2	0	750	0	0	940	0	0	190	0	0	4	0	0	227	0	0	2	0	0	0	0	0	0	0	0
PST130_07334	PST130_07334	mRNA	0	0	627	0	0	1899	0	0	2393	0	0	494	0	0	10	2	0	2848	0	0	0	0	0	0	0	0	0	0	2
PST130_07335	PST130_07335	mRNA	0	0	122	0	0	300	0	0	402	0	0	102	0	0	2	0	0	495	0	0	0	0	0	0	0	0	0	0	0
PST130_07336	PST130_07336	mRNA	0	0	83	0	0	285	0	0	336	0	0	51	0	0	2	0	0	493	0	0	0	0	0	0	0	0	0	0	0
PST130_07337	PST130_07337	mRNA	0	0	1300	7	0	3045	1	0	4616	0	0	1571	0	0	24	5	0	4747	0	0	1	0	0	0	0	6	0	0	5
PST130_07338	PST130_07338	mRNA	6	0	5000	5	0	1452	0	0	1774	0	0	322	0	0	8	0	0	2108	6	0	0	0	0	0	0	5	0	0	0
PST130_07339	PST130_07339	mRNA	1	0	5000	0	0	357	0	0	460	0	0	103	0	0	2	0	0	7	1	0	0	0	0	0	0	0	0	0	0
PST130_07340	PST130_07340	mRNA	0	0	1852	0	0	345	0	0	345	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0
PST130_07341	PST130_07341	mRNA	0	0	2297	2	0	2259	2	0	3280	0	0	1021	0	0	4	0	0	1218	0	0	1	0	0	0	0	1	0	0	0
PST130_07342	PST130_07342	mRNA	0	0	236	0	0	276	0	0	276	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0
PST130_07343	PST130_07343	mRNA	0	0	899	7	0	936	7	0	1372	0	0	436	0	0	8	0	0	1482	0	0	2	0	0	0	0	5	0	0	0
PST130_07344	PST130_07344	mRNA	0	0	10	0	0	255	0	0	255	0	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0	0	1
PST130_07345	PST130_07345	mRNA	0	0	4212	1	0	714	0	0	870	0	0	156	0	0	4	0	0	2293	0	0	1	0	0	0	0	0	0	0	0
PST130_07346	PST130_07346	mRNA	0	0	1156	0	0	651	0	0	1173	0	0	522	0	0	10	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_07347	PST130_07347	mRNA	3	0	886	3	0	3045	0	0	4525	0	0	1480	0	0	26	0	0	577	3	0	0	0	0	0	0	3	0	0	0
PST130_07348	PST130_07348	mRNA	0	0	67	3	0	312	0	0	405	0	0	93	0	0	2	3	0	5000	0	0	3	0	0	0	0	0	0	0	3
PST130_07349	PST130_07349	mRNA	0	0	3502	3	0	1659	3	0	2176	0	0	517	0	0	12	0	0	244	0	0	2	0	0	0	0	1	0	0	0
PST130_07351	PST130_07351	mRNA	0	0	77	1	0	675	1	0	675	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	1	0	0	0
PST130_07352	PST130_07352	mRNA	0	0	2749	3	0	2601	3	0	3925	0	0	1324	0	0	26	0	0	364	0	0	2	0	0	0	0	1	0	0	0
PST130_07353	PST130_07353	mRNA	0	0	1029	0	0	405	0	0	491	0	0	86	0	0	2	1	0	5000	0	0	0	0	0	0	0	0	0	0	1
PST130_07354	PST130_07354	mRNA	1	0	4443	0	0	549	0	0	1126	0	0	577	0	0	6	0	0	1167	1	0	0	0	0	0	0	0	0	0	0
PST130_07355	PST130_07355	mRNA	0	0	3471	1	0	1215	0	0	1597	0	0	382	0	0	12	0	0	1668	0	0	1	0	0	0	0	0	0	0	0
PST130_07356	PST130_07356	mRNA	0	0	52	2	0	1527	2	0	2545	0	0	1018	0	0	20	0	0	2846	0	0	1	0	0	0	0	1	0	0	0
PST130_07357	PST130_07357	mRNA	0	0	500	0	0	2589	0	0	2661	0	0	72	0	0	2	0	0	374	0	0	0	0	0	0	0	0	0	0	0
PST130_07358	PST130_07358	mRNA	0	0	16	0	0	363	0	0	431	0	0	68	0	0	2	0	0	101	0	0	0	0	0	0	0	0	0	0	0
PST130_07359	PST130_07359	mRNA	0	0	853	0	0	504	0	0	578	0	0	74	0	0	2	0	0	2872	0	0	0	0	0	0	0	0	0	0	0
PST130_07360	PST130_07360	mRNA	0	0	1347	0	0	1047	0	0	1296	0	0	249	0	0	4	0	0	1660	0	0	0	0	0	0	0	0	0	0	0
PST130_07361	PST130_07361	mRNA	0	0	289	0	0	906	0	0	1035	0	0	129	0	0	4	0	0	2979	0	0	0	0	0	0	0	0	0	0	0
PST130_07362	PST130_07362	mRNA	0	0	5000	0	0	534	0	0	687	0	0	153	0	0	4	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_07363	PST130_07363	mRNA	0	0	4048	0	0	723	0	0	912	0	0	189	0	0	4	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_07364	PST130_07364	mRNA	0	0	4301	0	0	330	0	0	395	0	0	65	0	0	4	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_07365	PST130_07365	mRNA	0	0	5000	0	0	1608	0	0	2130	0	0	522	0	0	14	0	0	499	0	0	0	0	0	0	0	0	0	0	0
PST130_07366	PST130_07366	mRNA	0	0	723	0	0	534	0	0	548	0	0	14	0	0	2	0	0	4426	0	0	0	0	0	0	0	0	0	0	0
PST130_07367	PST130_07367	mRNA	0	0	86	0	0	336	0	0	637	0	0	301	0	0	4	0	0	4974	0	0	0	0	0	0	0	0	0	0	0
PST130_07368	PST130_07368	mRNA	0	0	1511	0	0	549	0	0	709	0	0	160	0	0	4	0	0	3477	0	0	0	0	0	0	0	0	0	0	0
PST130_07369	PST130_07369	mRNA	0	0	2478	0	0	1161	0	0	1500	0	0	339	0	0	10	0	0	1719	0	0	0	0	0	0	0	0	0	0	0
PST130_07370	PST130_07370	mRNA	0	0	898	0	0	396	0	0	396	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0
PST130_07371	PST130_07371	mRNA	0	0	282	0	0	201	0	0	278	0	0	77	0	0	2	0	0	767	0	0	0	0	0	0	0	0	0	0	0
PST130_07372	PST130_07372	mRNA	0	0	153	0	0	747	0	0	851	0	0	104	0	0	2	0	0	63	0	0	0	0	0	0	0	0	0	0	0
PST130_07373	PST130_07373	mRNA	0	0	10	0	0	375	0	0	375	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0
PST130_07374	PST130_07374	mRNA	0	0	693	0	0	279	0	0	392	0	0	113	0	0	4	0	0	618	0	0	0	0	0	0	0	0	0	0	0
PST130_07375	PST130_07375	mRNA	0	0	5000	2	0	1389	0	0	1389	0	0	0	0	0	0	0	0	58	0	0	2	0	0	0	0	0	0	0	0
PST130_07376	PST130_07376	mRNA	1	0	5000	3	0	1404	3	0	3213	0	0	1809	0	0	26	0	0	298	1	0	3	0	0	0	0	0	0	0	0
PST130_07377	PST130_07377	mRNA	0	0	2503	1	0	810	0	0	1076	0	0	266	0	0	4	0	0	5000	0	0	1	0	0	0	0	0	0	0	0
PST130_07378	PST130_07378	mRNA	2	0	4572	0	0	432	0	0	754	0	0	322	0	0	4	1	0	5000	2	0	0	0	0	0	0	0	0	0	1
PST130_07379	PST130_07379	mRNA	2	0	3012	3	0	5091	0	0	6393	0	0	1302	0	0	18	0	0	5000	2	0	1	0	0	0	0	2	0	0	0
PST130_07380	PST130_07380	mRNA	3	0	5000	2	0	360	0	0	787	0	0	427	0	0	6	0	0	1460	3	0	2	0	0	0	0	0	0	0	0
PST130_07381	PST130_07381	mRNA	0	0	5000	3	0	1029	0	0	1088	0	0	59	0	0	2	0	0	3013	0	0	1	0	0	0	0	2	0	0	0
PST130_07382	PST130_07382	mRNA	3	0	5000	1	0	1944	0	0	2652	0	0	708	0	0	14	0	0	105	3	0	1	0	0	0	0	0	0	0	0
PST130_07383	PST130_07383	mRNA	0	0	5000	0	0	1113	0	0	2896	0	0	1783	0	0	8	4	0	5000	0	0	0	0	0	0	0	0	0	0	4
PST130_07384	PST130_07384	mRNA	0	0	5000	0	0	615	0	0	1122	0	0	507	0	0	10	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_07385	PST130_07385	mRNA	0	0	5000	0	0	594	0	0	940	0	0	346	0	0	8	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_07386	PST130_07386	mRNA	0	0	1008	0	0	1584	0	0	2244	0	0	660	0	0	8	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_07387	PST130_07387	mRNA	0	0	1288	0	0	579	0	0	708	0	0	129	0	0	4	0	0	2697	0	0	0	0	0	0	0	0	0	0	0
PST130_07388	PST130_07388	mRNA	0	0	5000	0	0	1998	0	0	2445	0	0	447	0	0	8	0	0	2130	0	0	0	0	0	0	0	0	0	0	0
PST130_07389	PST130_07389	mRNA	0	0	295	0	0	2013	0	0	2823	0	0	810	0	0	10	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_07390	PST130_07390	mRNA	0	0	355	0	0	429	0	0	443	0	0	14	0	0	2	0	0	196	0	0	0	0	0	0	0	0	0	0	0
PST130_07391	PST130_07391	mRNA	0	0	371	0	0	930	0	0	1080	0	0	150	0	0	2	0	0	1180	0	0	0	0	0	0	0	0	0	0	0
PST130_07392	PST130_07392	mRNA	0	0	25	0	0	498	0	0	498	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0
PST130_07393	PST130_07393	mRNA	0	0	55	0	0	276	0	0	595	0	0	319	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_07394	PST130_07394	mRNA	0	0	4024	0	0	138	0	0	209	0	0	71	0	0	2	0	0	137	0	0	0	0	0	0	0	0	0	0	0
PST130_07395	PST130_07395	mRNA	0	0	5	2	0	813	2	0	1401	0	0	588	0	0	8	0	0	1	0	0	2	0	0	0	0	0	0	0	0
PST130_07396	PST130_07396	mRNA	0	0	567	0	0	432	0	0	823	0	0	391	0	0	6	0	0	583	0	0	0	0	0	0	0	0	0	0	0
PST130_07397	PST130_07397	mRNA	2	0	4360	0	0	2484	0	0	2680	0	0	196	0	0	6	0	0	23	2	0	0	0	0	0	0	0	0	0	0
PST130_07398	PST130_07398	mRNA	0	0	3726	2	0	2475	0	0	3248	0	0	773	0	0	8	0	0	89	0	0	0	0	0	0	0	2	0	0	0
PST130_07399	PST130_07399	mRNA	0	0	1848	0	0	468	0	0	732	0	0	264	0	0	6	0	0	259	0	0	0	0	0	0	0	0	0	0	0
PST130_07400	PST130_07400	mRNA	0	0	1442	0	0	192	0	0	289	0	0	97	0	0	2	0	0	1108	0	0	0	0	0	0	0	0	0	0	0
PST130_07401	PST130_07401	mRNA	0	0	1906	4	0	816	4	0	959	0	0	143	0	0	4	0	0	2446	0	0	2	0	0	0	0	2	0	0	0
PST130_07402	PST130_07402	mRNA	0	0	20	0	0	759	0	0	759	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0
PST130_07403	PST130_07403	mRNA	0	0	462	0	0	684	0	0	773	0	0	89	0	0	2	0	0	136	0	0	0	0	0	0	0	0	0	0	0
PST130_07404	PST130_07404	mRNA	0	0	5000	0	0	666	0	0	751	0	0	85	0	0	2	0	0	3095	0	0	0	0	0	0	0	0	0	0	0
PST130_07405	PST130_07405	mRNA	0	0	4273	0	0	555	0	0	790	0	0	235	0	0	4	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_07406	PST130_07406	mRNA	0	0	768	0	0	291	0	0	337	0	0	46	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_07407	PST130_07407	mRNA	0	0	5000	0	0	591	0	0	591	0	0	0	0	0	0	0	0	3858	0	0	0	0	0	0	0	0	0	0	0
PST130_07408	PST130_07408	mRNA	0	0	191	0	0	171	0	0	171	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0
PST130_07409	PST130_07409	mRNA	0	0	29	0	0	480	0	0	480	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
PST130_07410	PST130_07410	mRNA	6	0	5000	0	0	153	0	0	153	0	0	0	0	0	0	0	0	5000	6	0	0	0	0	0	0	0	0	0	0
PST130_07411	PST130_07411	mRNA	0	0	4337	0	0	912	0	0	965	0	0	53	0	0	4	6	0	5000	0	0	0	0	0	0	0	0	0	0	6
PST130_07412	PST130_07412	mRNA	0	0	2668	2	0	246	0	0	782	0	0	536	0	0	4	0	0	5000	0	0	1	0	0	0	0	1	0	0	0
PST130_07413	PST130_07413	mRNA	0	0	1282	4	0	996	0	0	1125	0	0	129	0	0	4	0	0	5000	0	0	3	0	0	1	0	0	0	0	0
PST130_07414	PST130_07414	mRNA	0	0	3003	0	0	873	0	0	964	0	0	91	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0
PST130_07415	PST130_07415	mRNA	0	0	1707	0	0	252	0	0	252	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0
PST130_07416	PST130_07416	mRNA	0	0	1202	0	0	363	0	0	445	0	0	82	0	0	2	0	0	409	0	0	0	0	0	0	0	0	0	0	0
PST130_07417	PST130_07417	mRNA	0	0	1169	0	0	297	0	0	2189	0	0	1892	0	0	4	0	0	3549	0	0	0	0	0	0	0	0	0	0	0
